split,playoffs,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
Summer,0,1,10.15,3,Blue,mid,Bjergsen,Team SoloMid,Twisted Fate,Olaf,Kalista,Ezreal,Galio,Renekton,1929,1,2,1,13,17,7,0,0,0,0,1,1,0,0,0.5288,0.7465,17827,554.4946,0.307941,459.409,246.6874,8,0.2488,2,0.0622,0,12,0.3733,13579,9368,291,0.224103,11050,260,236,24,20,4,8.0871,3849,4651,83,3268,4585,83,581,66,0,5629,7075,129,5430,7656,134,199,-581,-5
Summer,0,1,10.15,4,Blue,bot,Doublelift,Team SoloMid,Caitlyn,Olaf,Kalista,Ezreal,Galio,Renekton,1929,1,6,1,5,17,7,1,1,0,0,0,0,0,0,0.5288,0.7465,14313,445.1944,0.24724,354.7745,413.2815,13,0.4044,13,0.4044,2,51,1.5863,16670,12459,387,0.298045,15350,335,301,34,20,6,10.4199,3384,3341,93,3635,3020,99,-251,321,-6,5359,5706,154,5494,5364,156,-135,342,-2
Summer,0,1,10.11,9,Red,bot,FBI,Golden Guardians,Kalista,Varus,Syndra,Yuumi,Azir,Zoe,2403,0,2,2,4,6,12,0,0,0,0,0,0,0,0,0.1498,0.4494,11742,293.1835,0.177699,224.0949,586.367,14,0.3496,22,0.5493,4,58,1.4482,17668,12490,311,0.301178,16850,428,395,33,24,1,10.6866,3341,3418,90,3701,3472,90,-360,-54,0,5249,5454,132,5433,5487,129,-184,-33,3
Summer,0,1,10.11,10,Red,sup,huhi,Golden Guardians,Thresh,Varus,Syndra,Yuumi,Azir,Zoe,2403,0,0,3,3,6,12,0,0,0,0,0,0,0,1,0.1498,0.4494,3630,90.6367,0.0549351,316.2797,219.6754,76,1.8976,10,0.2497,26,116,2.8964,7821,2643,65,0.0637374,7800,30,30,0,0,0,0.7491,2014,2443,12,2218,2461,11,-204,-18,1,3390,3631,20,3240,3203,17,150,428,3
Summer,0,1,10.11,1,Blue,top,sOAZ,Immortals,Ornn,Syndra,Yuumi,Kalista,Corki,Zoe,2089,0,1,4,1,8,16,0,0,0,0,0,0,0,0,0.2298,0.6893,16131,463.3126,0.318341,573.4035,820.8425,18,0.517,4,0.1149,7,34,0.9765,11443,6906,198,0.209616,11275,230,230,0,0,0,6.606,2867,4344,66,3403,4393,76,-536,-49,-10,5153,6901,113,5452,7063,123,-299,-162,-10
Summer,0,1,10.11,2,Blue,jng,Potluck,Immortals,Lee Sin,Syndra,Yuumi,Kalista,Corki,Zoe,2089,0,2,3,3,8,16,0,0,0,0,1,1,0,0,0.2298,0.6893,5428,155.9023,0.10712,620.6798,774.3705,23,0.6606,11,0.3159,12,52,1.4935,10079,5542,159,0.168214,9575,167,27,140,103,0,4.7966,3123,2692,49,2631,2542,49,492,150,0,4770,4161,74,4206,4139,80,564,22,-6
Summer,0,1,10.11,3,Blue,mid,Eika,Immortals,Orianna,Syndra,Yuumi,Kalista,Corki,Zoe,2089,0,1,2,3,8,16,0,0,0,0,1,0,1,0,0.2298,0.6893,13060,375.1077,0.257736,394.9258,300.3447,18,0.517,11,0.3159,11,42,1.2063,13316,8779,252,0.266468,12725,346,316,30,30,0,9.9378,3521,4967,96,3441,4892,83,80,75,13,5875,8327,169,5617,8184,153,258,143,16
Summer,0,1,10.11,4,Blue,bot,Altec,Immortals,Aphelios,Syndra,Yuumi,Kalista,Corki,Zoe,2089,0,3,4,1,8,16,0,0,0,0,0,0,0,0,0.2298,0.6893,11780,338.3437,0.232476,301.6946,521.3882,18,0.517,13,0.3734,7,55,1.5797,13590,9053,260,0.274785,13725,340,316,24,19,0,9.7654,3522,3398,86,3149,3164,81,373,234,5,5528,5503,139,5595,5105,130,-67,398,9
Summer,0,1,10.11,5,Blue,sup,Gate,Immortals,Braum,Syndra,Yuumi,Kalista,Corki,Zoe,2089,0,1,3,5,8,16,0,0,0,0,1,0,1,0,0.2298,0.6893,4273,122.7286,0.0843266,372.3217,546.2614,60,1.7233,8,0.2298,18,98,2.8147,7203,2666,76,0.0809174,6450,28,28,0,0,0,0.8042,2199,2442,11,2014,2079,14,185,363,-3,3276,3752,16,2954,3171,16,322,581,0
Summer,0,1,10.11,6,Red,top,Ruin,Counter Logic Gaming,Aatrox,Varus,Cassiopeia,Graves,LeBlanc,Azir,2089,1,3,2,7,16,8,0,0,0,0,0,0,0,0,0.4596,0.6893,11770,338.0565,0.194042,841.235,877.1948,16,0.4596,7,0.2011,4,43,1.235,14335,9798,281,0.230006,13300,279,262,17,9,5,8.0134,3403,4393,76,2867,4344,66,536,49,10,5452,7063,123,5153,6901,113,299,162,10
Summer,0,1,10.11,7,Red,jng,Wiggily,Counter Logic Gaming,Trundle,Varus,Cassiopeia,Graves,LeBlanc,Azir,2089,1,2,2,11,16,8,0,0,0,0,0,0,0,0,0.4596,0.6893,5136,147.5156,0.0846728,719.6266,528.3102,14,0.4021,18,0.517,11,57,1.6371,11311,6774,194,0.159017,10125,173,31,142,91,0,4.9689,2631,2542,49,3123,2692,49,-492,-150,0,4206,4139,80,4770,4161,74,-564,-22,6
Summer,0,1,10.11,8,Red,mid,Pobelter,Counter Logic Gaming,Diana,Varus,Cassiopeia,Graves,LeBlanc,Azir,2089,1,4,2,7,16,8,1,0,0,0,0,0,0,1,0.4596,0.6893,17367,498.8128,0.286315,336.8789,688.4347,17,0.4883,7,0.2011,8,36,1.034,15390,10853,311,0.254772,14600,331,283,48,33,12,9.5069,3441,4892,83,3521,4967,96,-80,-75,-13,5617,8184,153,5875,8327,169,-258,-143,-16
Summer,0,1,10.11,9,Red,bot,Stixxay,Counter Logic Gaming,Miss Fortune,Varus,Cassiopeia,Graves,LeBlanc,Azir,2089,1,7,0,6,16,8,1,0,0,0,0,0,0,0,0.4596,0.6893,21653,621.9148,0.356974,161.9627,432.9536,13,0.3734,12,0.3447,5,35,1.0053,16538,12001,344,0.281722,14925,335,315,20,12,4,9.6218,3149,3164,81,3522,3398,86,-373,-234,-5,5595,5105,130,5528,5503,139,67,-398,-9
Summer,0,1,10.11,10,Red,sup,Smoothie,Counter Logic Gaming,Nautilus,Varus,Cassiopeia,Graves,LeBlanc,Azir,2089,1,0,2,13,16,8,0,0,0,0,0,0,0,0,0.4596,0.6893,4731,135.8832,0.0779959,346.989,635.9311,60,1.7233,7,0.2011,16,90,2.585,7710,3173,91,0.074483,6800,30,30,0,0,0,0.8617,2014,2079,14,2199,2442,11,-185,-363,3,2954,3171,16,3276,3752,16,-322,-581,0
Summer,1,2,10.16,3,Blue,mid,Jensen,Team Liquid,Twisted Fate,Lucian,Nidalee,Shen,Orianna,Jayce,2164,1,7,1,9,17,8,2,0,0,0,1,0,1,0,0.4713,0.6932,23984,664.9908,0.290891,616.2754,265.0092,10,0.2773,7,0.1941,2,35,0.9704,19022,14332,397,0.315317,19100,362,335,27,22,4,10.037,3877,4927,96,3256,4466,85,621,461,11,6222,8094,154,5343,7666,149,879,428,5
Summer,1,2,10.16,4,Blue,bot,Tactical,Team Liquid,Ashe,Lucian,Nidalee,Shen,Orianna,Jayce,2164,1,3,1,10,17,8,1,0,0,0,1,0,1,0,0.4713,0.6932,20960,581.146,0.254215,347.2458,182.1072,16,0.4436,13,0.3604,5,60,1.6636,15818,11128,308,0.244825,13325,358,337,21,18,2,9.9261,3385,3519,92,3479,3777,95,-94,-258,-3,5529,5707,143,5311,5810,135,218,-103,8
Summer,1,2,10.16,5,Blue,sup,CoreJJ,Team Liquid,Thresh,Lucian,Nidalee,Shen,Orianna,Jayce,2164,1,2,1,11,17,8,0,0,0,0,1,0,1,0,0.4713,0.6932,7202,199.6858,0.0873499,350.5453,318.9649,48,1.3309,19,0.5268,13,107,2.9667,9042,4352,120,0.0957454,7775,44,44,0,0,0,1.22,2090,2630,10,2029,2170,13,61,460,-3,3707,3940,22,2779,2851,16,928,1089,6
Summer,1,2,10.16,6,Red,top,Broken Blade,Team SoloMid,Sett,Graves,Kalista,Caitlyn,Lee Sin,Mordekaiser,2164,0,1,6,4,8,17,0,0,0,0,0,0,0,0,0.2218,0.6932,21372,592.5693,0.282609,1122.3937,1121.1738,15,0.4159,5,0.1386,9,35,0.9704,11794,7104,196,0.205538,12075,270,265,5,5,0,7.4861,2824,4613,67,3186,4816,81,-362,-203,-14,4725,7765,127,4719,7471,121,6,294,6
Summer,1,2,10.16,7,Red,jng,Spica,Team SoloMid,Olaf,Graves,Kalista,Caitlyn,Lee Sin,Mordekaiser,2164,0,3,4,3,8,17,0,0,0,0,0,0,0,0,0.2218,0.6932,12192,338.0407,0.161219,862.7911,762.1719,13,0.3604,9,0.2495,15,33,0.915,11922,7232,200,0.209241,11150,228,49,179,127,8,6.3216,3368,3953,80,3508,3410,65,-140,543,15,4927,6213,117,4972,4858,92,-45,1355,25
Summer,1,2,10.16,8,Red,mid,Bjergsen,Team SoloMid,Azir,Graves,Kalista,Caitlyn,Lee Sin,Mordekaiser,2164,0,0,2,5,8,17,0,0,0,0,0,0,0,0,0.2218,0.6932,16691,462.7819,0.22071,431.4233,311.5342,14,0.3882,7,0.1941,3,31,0.8595,13276,8586,238,0.248417,12960,355,336,19,16,0,9.8429,3256,4466,85,3877,4927,96,-621,-461,-11,5343,7666,149,6222,8094,154,-879,-428,-5
Summer,1,2,10.16,9,Red,bot,Doublelift,Team SoloMid,Senna,Graves,Kalista,Caitlyn,Lee Sin,Mordekaiser,2164,0,4,2,4,8,17,0,0,0,0,0,0,0,0,0.2218,0.6932,23424,649.464,0.309743,500.0462,322.0148,14,0.3882,11,0.305,5,46,1.2754,14289,9599,266,0.277727,14425,281,273,8,8,0,7.7911,3479,3777,95,3385,3519,92,94,258,3,5311,5810,135,5529,5707,143,-218,103,-8
